"Musilek, Petr"	338398
"Muzio, Jon"	338861
"Mylopoulos, John"	362658
"Myrvold, Wendy"	421257
"Müller, Hausi"	337805
"Müller, Martin"	455022
"Nabki, Frederic"	463917
"Nairn, David"	365221
"Najm, Farid"	454515
"Nakhla, Michel"	364688
"Narayanan, Lata"	452008
"Nascimento, Mario"	337838
"Nasiopoulos, Panos"	422770
"Nasser, Nidal"	428740
"Nasser, Nidal"	337885
"Nayak, Ashwin"	395426
"Nerguizian, Chahé"	427243
"Neufang, Matthias"	406159
"Neufeld, Eric"	390816
"Ng, Raymond"	422212
"Ngom, Alioune"	338395
"Nguyen, Ha"	365807
"Nguyen, UyenTrang"	395087
"Nie, JianYun"	406160
"Nie, JianYun"	391144
"Nielsen, Christopher"	435056
"Nikolaidis, Ioanis"	452702
"Nishimura, Naomi"	421969
"Nkambou, Roger"	362765
"Noble, Scott"	431740
"Noumeir, Rita"	392063
"OLeary, Stephen"	364249
"Okhmatovski, Vladimir"	457484
"Okouneva, Galina"	366016
"Oldford, Wayne"	420792
"Oommen, John"	449397
"Oore, Sageev"	366561
"Opal, Ajoy"	391206
"Oppacher, Franz"	338335
"Ordonez, Martin"	463851
"Osborn, Sylvia"	365280
"Osgood, Nathaniel"	428756
"Osgood, Nathaniel"	337887
"Ouarda, Taha"	362773
"Ozell, Benoit"	338394
"Pai, Dinesh"	364869
"Paige, Christopher"	338362
"Pal, Christopher"	435200
"Pan, Jianping"	337905
"Panangaden, Prakash"	451232
"Panario, Daniel"	406161
"Paquet, Joey"	425285
"Paranjape, Raman"	338902
"Parizeau, Marc"	338384
"Parsons, Jeffrey"	452043
"Parsons, Jeffrey"	422523
"Parsons, Jeffrey"	365361
"Pasquier, Philippe"	402859
"Patel, Hiren"	463918
"Patriciu, Alexandru"	402858
"Pattabiraman, Karthik"	463806
"Pavel, Lacra"	395219
"Pawlak, Miroslaw"	362926
"Pearce, Joshua"	434828
"Pearce, Trevor"	395630
"Pei, Jian"	406162
"Pelletier, Francis"	365011
"Periyalwar, Shalini"	364697
"Perkins, Theodore"	429037
"Perkins, Theodore"	338459
"Pesant, Gilles"	366155
"Petriu, Dorina"	363247
"Peyton, Liam"	363728
"Pfahl, Dietmar"	337901
"Pichevar, Ramin"	431690
"Pientka, Brigitte"	366294
"Pierre, Samuel"	363029
"Pigot, Hélène"	362858
"Pike, David"	393301
"Pillay, Pragasen"	406163
"Pitassi, Toniann"	361153
"Pizzi, Nicolino"	424863
"Pizzi, Nicolino"	393197
"Plamondon, Réjean"	419343
"Plett, Calvin"	406164
"Polouchine, Ilia"	463919
"Poole, David"	338372
"Popowich, Frederick"	338371
"Poulin, Pierre"	452092
"Poupart, Pascal"	396800
"Pratte, JeanFrançois"	463921
"Precup, Doina"	455114
"Primak, Serguei"	454596
"Prodic, Aleksandar"	427369
